state_name,zip_code,latitude,longitude
Arkansas,72036,35.006074,-91.252034
Arkansas,,35.040911,-91.259154
Arkansas,,34.823443,-90.484928
Arkansas,,33.959955,-93.927614
Arkansas,71937,34.439045,-94.425528
Arkansas,,35.704482,-94.330359
Arkansas,,35.811233,-94.306438
Arkansas,,34.483216,-94.359608
Arkansas,,35.411863,-91.096956
Arkansas,72037,34.540497,-91.871089
Arkansas,72046,34.540497,-91.871089
Arkansas,,35.532364,-92.595865
Arkansas,,35.547605,-93.901997
Arkansas,,35.860147,-94.08564
Arkansas,,34.841017,-93.369452
Arkansas,72327,35.226614,-90.324446
Arkansas,,34.416411,-91.230488
Arkansas,,34.530229,-91.770593
Arkansas,,33.472589,-91.941819
Arkansas,,35.2972,-91.84702
Arkansas,71635,33.128853,-91.963494
Arkansas,,36.470603,-93.626448
Arkansas,,36.206238,-90.624293
Arkansas,,35.53524,-92.487844
Arkansas,,36.298167,-90.837164
Arkansas,72501,35.865276,-91.779189
Arkansas,72526,35.865276,-91.779189
Arkansas,,35.866726,-91.764747
Arkansas,,33.226751,-93.774324
Arkansas,,35.260064,-91.460478
Arkansas,,34.750085,-91.127648
Arkansas,,35.061428,-92.165806
Arkansas,,34.476511,-91.0189
Arkansas,71950,34.235924,-93.739193
Arkansas,,36.433647,-91.18128
Arkansas,72039,35.367114,-92.410453
Arkansas,,34.957739,-92.396316
Arkansas,72824,35.05277,-93.390403
Arkansas,72833,35.05277,-93.390403
Arkansas,,35.048417,-93.391242
Arkansas,72834,35.226305,-93.165909
Arkansas,,35.215781,-93.205448
Arkansas,,34.234585,-92.290574
Arkansas,72422,36.393214,-90.728222
Arkansas,72424,36.393214,-90.728222
Arkansas,,36.196619,-91.497801
Arkansas,,34.264107,-92.508428
Arkansas,,35.505081,-92.321515
Arkansas,,33.308232,-93.997534
Arkansas,,35.114356,-94.202959
Arkansas,,33.113503,-91.529456
Arkansas,71832,34.042245,-94.342133
Arkansas,,33.662947,-93.563598
Arkansas,,34.343174,-93.068002
Arkansas,72041,34.785866,-91.461063
Arkansas,,35.222126,-91.178037
Arkansas,72042,34.287357,-91.338308
Arkansas,,35.540208,-94.186199
Arkansas,72722,36.339874,-94.453875
Arkansas,,34.407081,-92.532575
Arkansas,72425,36.230506,-90.725716
Arkansas,,35.264943,-93.331899
Arkansas,71940,34.029462,-93.505345
Arkansas,72315,35.859139,-90.026267
Arkansas,72426,35.859139,-90.026267
Arkansas,,36.259573,-90.97746
Arkansas,,35.478868,-91.620548
Arkansas,72629,35.747892,-92.550073
Arkansas,72645,35.747892,-92.550073
Arkansas,72821,35.425137,-93.756804
Arkansas,72949,35.425137,-93.756804
Arkansas,,34.881296,-94.180165
Arkansas,,36.18004,-91.195139
Arkansas,,35.229256,-91.085027
Arkansas,,35.556052,-91.428977
Arkansas,71638,33.526769,-91.432065
Arkansas,72040,34.976628,-91.506592
Arkansas,,35.053787,-91.504856
Arkansas,,35.269892,-91.900562
Arkansas,72630,36.458421,-92.91275
Arkansas,72644,36.458421,-92.91275
Arkansas,,35.084442,-94.291361
Arkansas,72112,35.648773,-91.258932
Arkansas,,35.703174,-93.631259
Arkansas,71833,34.120662,-94.018836
Arkansas,,33.906469,-93.951868
Arkansas,,34.85542,-91.140548
Arkansas,,35.665209,-90.99217
Arkansas,,35.09948,-91.605338
Arkansas,,35.31032,-93.947351
Arkansas,71941,34.234145,-92.918641
Arkansas,,35.475905,-94.411586
Arkansas,,34.713492,-92.051287
Arkansas,,35.832258,-91.412844
Arkansas,72802,35.391271,-93.114293
Arkansas,72837,35.391271,-93.114293
Arkansas,,34.280668,-92.777147
Arkansas,,35.3845,-93.120973
Arkansas,,35.922326,-90.928445
Arkansas,,35.228921,-93.788075
Arkansas,,36.14817,-93.485237
Arkansas,,33.819977,-92.364059
Arkansas,,35.969796,-91.804356
Arkansas,,34.272733,-94.203437
Arkansas,,34.431951,-91.885139
Arkansas,71639,33.88479,-91.486337
Arkansas,71662,33.88479,-91.486337
Arkansas,,34.607532,-91.23185
Arkansas,,34.35545,-91.758218
Arkansas,,35.936614,-94.010151
Arkansas,,34.994166,-93.6426
Arkansas,,35.888636,-94.48951
Arkansas,,36.070613,-91.071247
Arkansas,72921,35.494697,-94.137777
Arkansas,72935,35.494697,-94.137777
Arkansas,72947,35.494697,-94.137777
Arkansas,,35.491742,-94.148401
Arkansas,,34.636069,-92.796496
Arkansas,72330,35.589377,-90.213333
Arkansas,,35.592219,-90.226043
Arkansas,,33.282244,-92.144724
Arkansas,,35.102066,-92.287545
Arkansas,,34.891997,-91.949613
Arkansas,,34.314624,-93.682886
Arkansas,,34.53391,-94.338083
Arkansas,72331,35.273439,-90.464269
Arkansas,71701,33.608596,-92.742087
Arkansas,72065,34.554505,-92.327475
Arkansas,72103,34.554505,-92.327475
Arkansas,72206,34.554505,-92.327475
Arkansas,,35.167888,-92.375838
Arkansas,,35.592301,-92.415315
Arkansas,,36.248619,-90.229606
Arkansas,,36.180087,-91.042188
Arkansas,,35.988859,-91.598057
Arkansas,,36.030902,-91.212314
Arkansas,,33.582918,-92.85952
Arkansas,72332,35.104535,-90.305117
Arkansas,72376,35.104535,-90.305117
Arkansas,72427,35.867942,-90.946034
Arkansas,,33.131047,-91.996516
Arkansas,71730,33.217742,-92.664202
Arkansas,,33.193767,-92.686717
Arkansas,,35.111508,-92.095719
Arkansas,72333,34.308574,-90.853346
Arkansas,72389,34.308574,-90.853346
Arkansas,,36.356283,-91.068939
Arkansas,,36.318241,-93.008086
Arkansas,72701,36.015749,-94.019386
Arkansas,72727,36.015749,-94.019386
Arkansas,,36.016152,-94.018371
Arkansas,,35.20027,-90.926355
Arkansas,,35.278802,-93.536722
Arkansas,72762,36.202683,-94.218077
Arkansas,,36.2041,-94.306445
Arkansas,,33.048562,-91.883497
Arkansas,71740,33.097284,-93.19588
Arkansas,,33.094488,-93.166586
Arkansas,71835,33.722539,-93.466156
Arkansas,,33.71039,-93.441384
Arkansas,72046,34.546104,-91.969014
Arkansas,72047,35.195941,-92.206572
Arkansas,,35.218661,-92.212306
Arkansas,72370,35.715734,-90.230772
Arkansas,72428,35.715734,-90.230772
Arkansas,72442,35.715734,-90.230772
Arkansas,71640,33.119125,-91.263992
Arkansas,72631,36.410774,-93.744904
Arkansas,72632,36.410774,-93.744904
Arkansas,72532,36.070285,-91.622128
Arkansas,,36.140299,-90.70561
Arkansas,72633,36.15418,-92.909477
Arkansas,,36.130492,-93.035269
Arkansas,,33.076741,-91.774383
Arkansas,,35.209532,-91.001182
Arkansas,72044,35.601101,-92.266208
Arkansas,72088,35.601101,-92.266208
Arkansas,72153,35.601101,-92.266208
Arkansas,,34.510133,-92.703135
Arkansas,,35.574842,-91.644908
Arkansas,,34.684653,-93.446209
Arkansas,72021,34.953466,-91.176751
Arkansas,72701,36.036581,-94.252466
Arkansas,72704,36.036581,-94.252466
Arkansas,72730,36.036581,-94.252466
Arkansas,72753,36.036581,-94.252466
Arkansas,,36.036581,-94.252466
Arkansas,,35.945711,-92.36667
Arkansas,,34.37504,-94.093743
Arkansas,72701,36.071561,-94.16654
Arkansas,72703,36.071561,-94.16654
Arkansas,72704,36.071561,-94.16654
Arkansas,72727,36.071561,-94.16654
Arkansas,72730,36.071561,-94.16654
Arkansas,72764,36.071561,-94.16654
Arkansas,72774,36.071561,-94.16654
Arkansas,,36.071455,-94.166564
Arkansas,71747,33.060828,-92.149031
Arkansas,,34.342579,-92.630964
Arkansas,,34.380924,-92.844696
Arkansas,,35.082085,-93.46705
Arkansas,72533,35.963128,-92.232837
Arkansas,72429,35.491302,-90.972621
Arkansas,,35.818592,-92.376028
Arkansas,,36.107725,-91.215836
Arkansas,,34.859709,-91.014324
Arkansas,,34.61866,-91.801132
Arkansas,,35.776058,-89.895781
Arkansas,72634,36.277448,-92.592734
Arkansas,,35.393278,-90.2186
Arkansas,71742,33.818117,-92.417566
Arkansas,,33.838776,-92.42522
Arkansas,71836,33.719445,-94.397639
Arkansas,,35.483299,-92.513431
Arkansas,72335,35.010079,-90.787429
Arkansas,,35.257391,-94.194203
Arkansas,72901,35.349276,-94.370883
Arkansas,72903,35.349276,-94.370883
Arkansas,72904,35.349276,-94.370883
Arkansas,72908,35.349276,-94.370883
Arkansas,72916,35.349276,-94.370883
Arkansas,72923,35.349276,-94.370883
Arkansas,72941,35.349276,-94.370883
Arkansas,,36.343858,-90.97991
Arkansas,71837,33.261141,-93.886433
Arkansas,71642,33.357652,-91.851096
Arkansas,71646,33.357652,-91.851096
Arkansas,71901,34.614003,-92.919727
Arkansas,71909,34.614003,-92.919727
Arkansas,72087,34.614003,-92.919727
Arkansas,72016,34.993128,-92.618944
Arkansas,,35.007278,-92.809198
Arkansas,,35.566315,-92.05995
Arkansas,,35.138058,-91.494459
Arkansas,72512,36.176562,-91.780638
Arkansas,72513,36.176562,-91.780638
Arkansas,72536,36.176562,-91.780638
Arkansas,,36.473124,-93.713274
Arkansas,,33.73388,-91.161159
Arkansas,,33.661096,-91.534298
Arkansas,,34.422196,-92.403765
Arkansas,,33.82941,-93.964848
Arkansas,,36.143874,-91.768166
Arkansas,,33.685626,-93.993726
Arkansas,,35.874783,-91.919042
Arkansas,,33.271331,-92.556844
Arkansas,,34.946917,-90.733091
Arkansas,,35.128445,-91.093963
Arkansas,72017,34.818837,-91.410421
Arkansas,,34.633746,-94.385639
Arkansas,,35.647839,-93.106258
Arkansas,,34.945925,-91.336135
Arkansas,,33.768471,-92.698151
Arkansas,,33.073403,-93.565632
Arkansas,71923,34.224529,-93.003481
Arkansas,71941,34.224529,-93.003481
Arkansas,,36.140652,-90.439231
Arkansas,71838,33.612314,-93.814123
Arkansas,,36.388878,-91.995741
Arkansas,,34.5004,-94.064552
Arkansas,,34.841356,-91.968287
Arkansas,,35.824663,-91.515965
Arkansas,,36.147993,-93.15769
Arkansas,,35.113879,-93.035426
Arkansas,,35.190535,-93.066984
Arkansas,,34.411916,-94.092973
Arkansas,,35.078884,-91.401541
Arkansas,72732,36.45632,-93.975521
Arkansas,71839,33.360849,-93.714162
Arkansas,71854,33.360849,-93.714162
Arkansas,,34.325439,-91.522143
Arkansas,,33.786897,-93.547763
Arkansas,,33.4535,-93.923294
Arkansas,,34.953939,-90.459504
Arkansas,72143,35.142758,-91.778855
Arkansas,,33.17427,-92.927271
Arkansas,,35.104518,-91.751786
Arkansas,72635,36.28493,-92.486717
Arkansas,72732,36.487082,-93.936833
Arkansas,72734,36.258549,-94.490464
Arkansas,72761,36.258549,-94.490464
Arkansas,72143,35.126442,-91.453502
Arkansas,,33.685716,-93.268449
Arkansas,72120,34.893705,-92.234822
Arkansas,,35.984261,-91.856368
Arkansas,,34.379907,-92.722933
Arkansas,72636,35.990535,-92.717238
Arkansas,72675,35.990535,-92.717238
Arkansas,,35.56454,-92.148074
Arkansas,,35.772985,-90.803924
Arkansas,,34.974845,-93.376421
Arkansas,72042,34.119172,-91.379133
Arkansas,72055,34.119172,-91.379133
Arkansas,71841,34.168628,-94.312977
Arkansas,72339,35.411586,-90.27787
Arkansas,,35.484331,-91.40994
Arkansas,,35.838093,-91.111517
Arkansas,,36.381398,-90.59843
Arkansas,71943,34.327446,-93.528896
Arkansas,,35.518582,-90.061993
Arkansas,,34.886877,-92.005269
Arkansas,,34.969079,-90.99155
Arkansas,72701,36.102458,-94.001579
Arkansas,72703,36.102458,-94.001579
Arkansas,72727,36.102458,-94.001579
Arkansas,,36.099829,-94.004683
Arkansas,72315,35.964745,-89.968457
Arkansas,71643,33.98714,-91.564061
Arkansas,,33.994113,-91.565015
Arkansas,71644,34.078963,-91.698139
Arkansas,71841,34.240208,-94.321675
Arkansas,71944,34.240208,-94.321675
Arkansas,71973,34.240208,-94.321675
Arkansas,,35.42486,-93.673608
Arkansas,,35.627793,-91.844656
Arkansas,,35.246112,-91.982984
Arkansas,,34.891581,-93.672253
Arkansas,72736,36.419093,-94.446383
Arkansas,,34.844471,-92.075086
Arkansas,,35.265817,-91.801132
Arkansas,72638,36.334389,-93.427969
Arkansas,72058,35.228821,-92.383443
Arkansas,,35.735351,-91.75424
Arkansas,,35.741888,-90.658452
Arkansas,,34.956009,-91.179292
Arkansas,,35.657097,-90.718924
Arkansas,72701,36.004698,-94.184801
Arkansas,72774,36.004698,-94.184801
Arkansas,,35.988569,-94.178606
Arkansas,72430,36.340975,-90.222183
Arkansas,72936,35.211389,-94.238007
Arkansas,,36.110093,-92.256098
Arkansas,,35.624702,-90.367513
Arkansas,72067,35.567636,-92.169489
Arkansas,,35.282326,-92.804479
Arkansas,,35.411592,-92.799056
Arkansas,,35.427503,-92.886145
Arkansas,72060,35.12447,-91.645719
Arkansas,,35.072918,-90.612329
Arkansas,,36.380142,-92.529683
Arkansas,,35.429479,-93.94602
Arkansas,,36.037718,-92.970012
Arkansas,72112,35.654115,-91.07522
Arkansas,72431,35.654115,-91.07522
Arkansas,,35.66038,-91.099526
Arkansas,72540,35.927103,-91.938513
Arkansas,72556,35.927103,-91.938513
Arkansas,,35.95297,-91.939357
Arkansas,,35.280151,-92.996169
Arkansas,,34.529902,-91.543914
Arkansas,71923,34.064095,-93.09556
Arkansas,,35.215277,-91.75951
Arkansas,,34.533124,-91.975245
Arkansas,71743,33.913697,-93.155548
Arkansas,,36.213861,-92.006731
Arkansas,,35.389432,-91.672718
Arkansas,72039,35.327908,-92.342978
Arkansas,72058,35.327908,-92.342978
Arkansas,72061,35.327908,-92.342978
Arkansas,72937,35.187832,-94.411532
Arkansas,,33.381307,-93.448778
Arkansas,72839,35.515017,-93.332135
Arkansas,72846,35.515017,-93.332135
Arkansas,,34.633909,-93.198598
Arkansas,,35.912769,-90.046776
Arkansas,,33.573031,-91.315779
Arkansas,71646,33.224995,-91.79739
Arkansas,,34.650469,-91.723477
Arkansas,71744,33.536238,-92.466023
Arkansas,,34.782582,-91.022579
Arkansas,,35.22911,-92.355532
Arkansas,72542,36.319302,-91.480005
Arkansas,,34.710405,-90.584021
Arkansas,,36.300396,-91.465971
Arkansas,,36.131396,-94.334041
Arkansas,,33.829027,-92.032016
Arkansas,71744,33.510123,-92.401072
Arkansas,71745,33.510123,-92.401072
Arkansas,72432,35.562276,-90.721341
Arkansas,72601,36.242183,-93.119826
Arkansas,,34.20338,-92.797412
Arkansas,,33.181314,-92.270241
Arkansas,,35.294101,-91.654177
Arkansas,,35.936944,-92.142329
Arkansas,72938,35.023433,-94.379406
Arkansas,,35.005313,-94.389794
Arkansas,72840,35.437186,-93.622423
Arkansas,,35.472395,-91.68481
Arkansas,,35.159307,-92.278791
Arkansas,72015,34.509238,-92.641861
Arkansas,,34.502357,-92.616399
Arkansas,,36.003917,-93.03897
Arkansas,71945,34.484507,-94.37991
Arkansas,72842,35.110056,-93.526128
Arkansas,72341,34.890933,-90.792662
Arkansas,,36.038535,-90.381753
Arkansas,72024,34.779817,-91.570183
Arkansas,72041,34.779817,-91.570183
Arkansas,72064,34.779817,-91.570183
Arkansas,,34.781062,-91.594778
Arkansas,,35.666173,-91.940002
Arkansas,72543,35.500503,-92.0333
Arkansas,,35.480706,-92.013346
Arkansas,72843,35.462913,-92.97913
Arkansas,,35.834249,-90.061133
Arkansas,72342,34.533548,-90.62057
Arkansas,72355,34.533548,-90.62057
Arkansas,72390,34.533548,-90.62057
Arkansas,,34.371593,-93.332842
Arkansas,,33.042221,-92.765012
Arkansas,72065,34.51041,-92.209517
Arkansas,,34.43284,-91.67557
Arkansas,71647,33.447964,-92.171628
Arkansas,,35.936568,-90.715245
Arkansas,,34.98869,-93.518131
Arkansas,,35.060904,-90.464802
Arkansas,,35.507129,-93.27162
Arkansas,,34.905462,-94.088282
Arkansas,,35.839875,-93.281762
Arkansas,,34.986684,-91.746215
Arkansas,72347,35.402628,-90.99433
Arkansas,,35.404409,-90.957924
Arkansas,,34.586411,-90.936268
Arkansas,,36.348255,-93.423987
Arkansas,,34.586514,-91.016741
Arkansas,72067,35.566406,-92.20518
Arkansas,72068,35.195619,-91.714369
Arkansas,72143,35.195619,-91.714369
Arkansas,,35.180449,-91.715719
Arkansas,,35.095878,-92.883183
Arkansas,72712,36.27552,-94.323519
Arkansas,72734,36.27552,-94.323519
Arkansas,72761,36.27552,-94.323519
Arkansas,72529,36.268616,-91.520417
Arkansas,72542,36.268616,-91.520417
Arkansas,,36.257665,-91.504661
Arkansas,,35.804109,-93.708375
Arkansas,,35.554853,-91.518813
Arkansas,,34.80324,-92.192173
Arkansas,,34.658355,-91.075349
Arkansas,72738,36.146466,-93.860097
Arkansas,72712,36.423158,-94.327383
Arkansas,72736,36.423158,-94.327383
Arkansas,72739,36.423158,-94.327383
Arkansas,,35.428463,-93.768152
Arkansas,72631,36.481702,-93.712991
Arkansas,72032,35.165748,-92.277821
Arkansas,72058,35.165748,-92.277821
Arkansas,72173,35.165748,-92.277821
Arkansas,,34.807958,-92.869243
Arkansas,,34.124258,-93.950464
Arkansas,72069,34.601503,-91.200272
Arkansas,,35.676084,-92.392866
Arkansas,,33.845355,-92.673308
Arkansas,,33.544458,-93.859428
Arkansas,,34.947559,-94.186006
Arkansas,71801,33.667612,-93.591163
Arkansas,,36.239584,-90.383848
Arkansas,,34.39496,-93.751384
Arkansas,71842,33.941299,-94.356646
Arkansas,,34.539979,-90.67905
Arkansas,,35.542672,-93.576451
Arkansas,72512,36.218726,-91.738324
Arkansas,72513,36.218726,-91.738324
Arkansas,72348,34.913629,-90.307599
Arkansas,71901,34.491992,-93.050809
Arkansas,71913,34.491992,-93.050809
Arkansas,71901,34.658855,-92.968998
Arkansas,71909,34.658855,-92.968998
Arkansas,71949,34.658855,-92.968998
Arkansas,72087,34.658855,-92.968998
Arkansas,,34.494338,-93.047883
Arkansas,72070,35.034952,-92.694591
Arkansas,,35.040538,-92.696448
Arkansas,,35.143811,-92.589551
Arkansas,,35.368654,-93.373823
Arkansas,72433,36.0365,-90.973546
Arkansas,72476,36.0365,-90.973546
Arkansas,,34.005237,-91.989717
Arkansas,,35.93614,-93.242629
Arkansas,,35.646748,-91.617569
Arkansas,72348,34.949663,-90.468847
Arkansas,72072,34.542308,-91.759994
Arkansas,72073,34.422812,-91.702259
Arkansas,72074,35.05456,-91.122858
Arkansas,72940,35.081834,-94.266272
Arkansas,,34.97532,-93.754627
Arkansas,72740,36.092507,-93.735333
Arkansas,,33.75148,-92.013811
Arkansas,,35.362706,-93.959485
Arkansas,,36.196031,-90.428878
Arkansas,,34.533321,-92.411532
Arkansas,71747,33.040516,-92.179824
Arkansas,,35.268519,-93.138127
Arkansas,,36.050333,-94.496326
Arkansas,72434,36.201939,-91.180763
Arkansas,,36.352625,-92.474704
Arkansas,,34.764395,-90.710873
Arkansas,,34.528013,-91.860803
Arkansas,,35.605484,-92.27156
Arkansas,,36.423777,-90.990354
Arkansas,,34.804163,-93.565986
Arkansas,,34.559283,-91.688911
Arkansas,,35.413241,-94.101169
Arkansas,,35.486232,-93.998242
Arkansas,72112,35.641833,-91.30802
Arkansas,,36.305173,-93.189665
Arkansas,,35.206153,-90.33448
Arkansas,,33.846733,-92.53299
Arkansas,,33.718342,-94.418622
Arkansas,,34.522709,-91.18263
Arkansas,,33.579541,-93.161358
Arkansas,,36.002673,-93.180583
Arkansas,,35.540814,-92.939886
Arkansas,,36.417127,-91.086877
Arkansas,,36.225564,-91.413279
Arkansas,,33.055999,-92.6217
Arkansas,,35.49033,-91.749921
Arkansas,72023,34.878455,-92.132186
Arkansas,72076,34.878455,-92.132186
Arkansas,72099,34.878455,-92.132186
Arkansas,72117,34.878455,-92.132186
Arkansas,72120,34.878455,-92.132186
Arkansas,,34.90888,-93.861944
Arkansas,,36.3259,-91.220904
Arkansas,,35.943928,-93.779655
Arkansas,72641,36.0105,-93.185469
Arkansas,,35.520373,-94.40467
Arkansas,,35.220678,-90.224879
Arkansas,,33.793936,-94.377051
Arkansas,,36.142259,-92.969348
Arkansas,,33.806454,-91.39914
Arkansas,,35.910456,-91.674493
Arkansas,,36.207292,-91.734402
Arkansas,,35.68228,-91.283219
Arkansas,,34.359379,-92.136737
Arkansas,,33.619511,-94.105096
Arkansas,,35.813534,-93.381222
Arkansas,,33.512857,-93.073775
Arkansas,,34.729803,-92.861341
Arkansas,,35.187651,-92.077748
Arkansas,72327,35.164874,-90.407868
Arkansas,72346,35.164874,-90.407868
Arkansas,72376,35.164874,-90.407868
Arkansas,72327,35.285781,-90.229272
Arkansas,71638,33.397915,-91.470406
Arkansas,,36.027836,-91.315356
Arkansas,,33.853788,-94.424954
Arkansas,,35.109024,-94.344629
Arkansas,72703,36.125355,-94.173915
Arkansas,72704,36.125355,-94.173915
Arkansas,72762,36.125355,-94.173915
Arkansas,,36.324262,-90.389672
Arkansas,,33.610661,-93.983357
Arkansas,,35.266834,-93.631302
Arkansas,,35.108606,-90.708305
Arkansas,,33.114368,-92.488841
Arkansas,,36.126535,-94.182542
Arkansas,72350,35.5059,-90.150088
Arkansas,72401,35.819733,-90.67905
Arkansas,72404,35.819733,-90.67905
Arkansas,72411,35.819733,-90.67905
Arkansas,72416,35.819733,-90.67905
Arkansas,72467,35.819733,-90.67905
Arkansas,,35.847795,-90.689476
Arkansas,,36.215249,-90.739245
Arkansas,,35.743142,-92.997923
Arkansas,,34.884244,-93.738727
Arkansas,,35.900323,-91.969474
Arkansas,,35.296629,-91.963149
Arkansas,72081,35.276431,-91.641614
Arkansas,72143,35.276431,-91.641614
Arkansas,71749,33.022124,-92.723662
Arkansas,,34.456713,-91.327799
Arkansas,,34.822312,-93.996806
Arkansas,,34.781579,-91.240105
Arkansas,72351,35.674001,-90.095544
Arkansas,,34.975199,-92.649984
Arkansas,72082,35.236006,-91.670362
Arkansas,72143,35.236006,-91.670362
Arkansas,,35.216864,-91.667241
Arkansas,,35.876155,-93.444093
Arkansas,,34.615162,-92.677399
Arkansas,,35.316657,-92.06109
Arkansas,72046,34.609273,-92.011483
Arkansas,72083,34.609273,-92.011483
Arkansas,72921,35.426653,-94.236704
Arkansas,72956,35.426653,-94.236704
Arkansas,,35.390817,-94.189598
Arkansas,,34.127884,-91.673751
Arkansas,,36.428216,-93.650539
Arkansas,,36.038349,-93.510619
Arkansas,,35.536858,-93.511608
Arkansas,71652,33.858099,-92.298147
Arkansas,,33.89324,-92.322752
Arkansas,71921,34.254291,-93.654873
Arkansas,71950,34.254291,-93.654873
Arkansas,72435,36.319923,-90.602456
Arkansas,,36.285409,-90.436089
Arkansas,72845,35.377565,-93.361766
Arkansas,72846,35.377565,-93.361766
Arkansas,,35.086851,-90.959203
Arkansas,,34.85732,-93.798459
Arkansas,,33.4413,-93.595707
Arkansas,,34.283088,-91.34335
Arkansas,72355,34.655672,-90.733886
Arkansas,72360,34.655672,-90.733886
Arkansas,,36.098197,-91.844993
Arkansas,,34.615099,-91.994497
Arkansas,,33.502362,-92.828402
Arkansas,,34.870167,-94.414749
Arkansas,72436,36.209181,-90.504376
Arkansas,72443,36.209181,-90.504376
Arkansas,72450,36.209181,-90.504376
Arkansas,,35.927415,-91.846626
Arkansas,71653,33.329016,-91.285211
Arkansas,72437,35.819388,-90.453937
Arkansas,,35.819296,-90.451415
Arkansas,71913,34.427217,-93.089124
Arkansas,,34.43104,-93.086323
Arkansas,72342,34.421156,-90.813333
Arkansas,72355,34.421156,-90.813333
Arkansas,,36.10369,-90.341609
Arkansas,,35.052857,-92.818837
Arkansas,,34.410535,-90.676787
Arkansas,72642,36.37405,-92.538831
Arkansas,72830,35.444436,-93.394887
Arkansas,72846,35.444436,-93.394887
Arkansas,,35.998319,-93.902481
Arkansas,,34.972865,-93.283744
Arkansas,,34.875441,-93.957999
Arkansas,,35.577041,-94.234184
Arkansas,72206,34.608906,-92.322054
Arkansas,,33.058421,-92.265922
Arkansas,72933,35.330258,-94.182862
Arkansas,72941,35.330258,-94.182862
Arkansas,,36.135347,-91.617995
Arkansas,,35.992547,-91.114566
Arkansas,72438,35.922995,-90.253834
Arkansas,72644,36.414759,-92.906974
Arkansas,,33.495935,-93.163711
Arkansas,,35.708616,-94.445327
Arkansas,,35.820621,-94.215809
Arkansas,,36.346301,-93.102388
Arkansas,,33.749252,-92.105691
Arkansas,,35.48673,-93.679837
Arkansas,72084,34.170133,-92.591386
Arkansas,72354,35.608101,-90.333336
Arkansas,72645,35.829508,-92.555961
Arkansas,,35.914105,-90.458452
Arkansas,72085,35.363567,-91.829459
Arkansas,72143,35.363567,-91.829459
Arkansas,,35.031579,-94.184568
Arkansas,71845,33.360132,-93.583971
Arkansas,72355,34.598585,-90.752233
Arkansas,,36.261714,-93.446885
Arkansas,,33.92999,-92.529453
Arkansas,,35.579381,-91.750996
Arkansas,,33.593431,-93.059296
Arkansas,,35.503408,-93.039745
Arkansas,,34.552218,-92.755587
Arkansas,,35.83717,-92.228088
Arkansas,,35.51092,-92.734923
Arkansas,,35.400602,-91.451035
Arkansas,,33.739374,-94.20755
Arkansas,,35.384243,-92.578798
Arkansas,,35.674927,-93.716995
Arkansas,72744,35.948834,-94.417468
Arkansas,,35.902228,-93.678023
Arkansas,,35.886049,-93.270498
Arkansas,,35.948834,-94.417468
Arkansas,,35.722195,-92.443189
Arkansas,,36.100852,-94.308062
Arkansas,,36.450184,-90.815434
Arkansas,72712,36.386245,-94.136766
Arkansas,72751,36.386245,-94.136766
Arkansas,72756,36.386245,-94.136766
Arkansas,,33.843334,-94.354938
Arkansas,,35.71796,-90.201743
Arkansas,,35.506229,-90.467159
Arkansas,72002,34.725432,-92.358556
Arkansas,72103,34.725432,-92.358556
Arkansas,72135,34.725432,-92.358556
Arkansas,72201,34.725432,-92.358556
Arkansas,72202,34.725432,-92.358556
Arkansas,72204,34.725432,-92.358556
Arkansas,72205,34.725432,-92.358556
Arkansas,72206,34.725432,-92.358556
Arkansas,72207,34.725432,-92.358556
Arkansas,72209,34.725432,-92.358556
Arkansas,72210,34.725432,-92.358556
Arkansas,72211,34.725432,-92.358556
Arkansas,72212,34.725432,-92.358556
Arkansas,72223,34.725432,-92.358556
Arkansas,72227,34.725432,-92.358556
Arkansas,,35.768177,-90.942524
Arkansas,,34.803106,-93.738112
Arkansas,,33.746923,-91.56934
Arkansas,71846,33.972995,-94.179948
Arkansas,,35.666292,-94.095165
Arkansas,,35.9025,-92.395351
Arkansas,,36.443405,-92.473271
Arkansas,,35.336919,-93.525842
Arkansas,,35.297791,-94.393106
Arkansas,72802,35.325621,-93.243595
Arkansas,72847,35.325621,-93.243595
Arkansas,,34.338516,-92.935206
Arkansas,,33.835543,-91.821331
Arkansas,,36.159705,-92.327173
Arkansas,,36.379418,-93.214028
Arkansas,,36.428948,-93.334785
Arkansas,,35.922697,-92.487222
Arkansas,,33.327607,-91.929022
Arkansas,72086,34.790792,-91.907367
Arkansas,,34.779815,-91.886038
Arkansas,72087,34.544811,-92.810428
Arkansas,72732,36.389694,-93.915559
Arkansas,71751,33.391584,-92.79209
Arkansas,,35.605645,-93.529408
Arkansas,,36.013529,-93.303172
Arkansas,72745,36.255855,-94.153356
Arkansas,72758,36.255855,-94.153356
Arkansas,,36.38061,-91.404174
Arkansas,,34.814299,-91.411095
Arkansas,,34.903331,-90.335253
Arkansas,,36.002654,-91.941678
Arkansas,,35.567243,-90.550844
Arkansas,72358,35.75824,-89.929712
Arkansas,72440,36.004438,-91.251751
Arkansas,72466,36.004438,-91.251751
Arkansas,72469,36.004438,-91.251751
Arkansas,72335,35.019099,-90.730354
Arkansas,72359,35.019099,-90.730354
Arkansas,72394,35.019099,-90.730354
Arkansas,,34.117515,-92.300759
Arkansas,,34.090068,-94.039446
Arkansas,,35.014717,-90.797443
Arkansas,72943,35.153617,-93.806363
Arkansas,,35.139855,-93.27035
Arkansas,72501,35.703246,-91.482351
Arkansas,72553,35.703246,-91.482351
